City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Redcliffe,AU,2022-05-07 04:22:36,-27.2307,153.0973,75.15,69,75,0.0
284,Benemerito De Las Americas,MX,2022-05-07 04:22:37,16.5167,-90.6439,75.42,94,75,0.96
285,Sungairaya,ID,2022-05-07 04:22:38,0.7,108.9,86.81,65,92,2.39
286,Vanimo,PG,2022-05-07 04:22:38,-2.6741,141.3028,85.15,74,61,9.15
287,Saint-Philippe,RE,2022-05-07 04:22:39,-21.3585,55.7679,74.79,83,47,12.1
288,Pondicherry,IN,2022-05-07 04:22:40,11.93,79.83,84.58,70,40,5.75
289,Amberley,US,2022-05-07 04:22:40,39.2048,-84.428,55.54,93,100,10.36
290,Khatanga,RU,2022-05-07 04:22:41,71.9667,102.5,15.78,86,94,17.29
291,Meulaboh,ID,2022-05-07 04:22:42,4.1363,96.1285,80.73,82,100,7.47
292,Yulara,AU,2022-05-07 04:22:42,-25.2406,130.9889,64.24,27,0,13.8
293,Shache,CN,2022-05-07 04:22:43,38.4167,77.2406,79.23,24,100,19.13
294,Biala Podlaska,PL,2022-05-07 04:22:43,52.0324,23.1165,47.55,94,6,4.79
295,Baherden,TM,2022-05-07 04:22:44,38.4362,57.4316,73.13,62,76,6.69
296,Katsuura,JP,2022-05-07 04:22:44,35.1333,140.3,65.53,88,80,13.11
297,Mayo,US,2022-05-07 04:22:45,38.8876,-76.5119,53.98,93,100,13.8
298,Mehamn,NO,2022-05-07 04:22:45,71.0357,27.8492,39.38,95,100,11.48
299,Kamenka,RU,2022-05-07 04:22:46,51.3223,42.7678,44.83,54,0,7.2
300,Abonnema,NG,2022-05-07 04:22:46,4.7084,6.7931,76.44,88,96,2.08
301,Winslow,US,2022-05-07 04:22:47,35.0242,-110.6974,71.78,14,0,13.8
302,Zabol,AF,2022-05-07 04:22:47,32.25,67.25,75.51,13,0,3.44
303,Fuxin,CN,2022-05-07 04:22:47,42.0156,121.6589,61.32,10,13,13.73
304,Road Town,VG,2022-05-07 04:22:48,18.4167,-64.6167,77.09,74,32,16.71
305,Lata,PT,2022-05-07 04:22:48,40.1629,-8.3327,54.07,71,42,3.74
306,Talnakh,RU,2022-05-07 04:22:49,69.4865,88.3972,20.21,82,100,11.03
307,Jumla,NP,2022-05-07 04:22:49,29.2747,82.1838,64.85,52,11,5.84
308,Ukiah,US,2022-05-07 04:20:18,39.1502,-123.2078,58.37,76,40,6.91
309,Marfino,RU,2022-05-07 04:22:50,55.7028,37.3822,51.94,41,0,6.71
310,Korla,CN,2022-05-07 04:22:50,41.7597,86.1469,78.93,27,2,2.8
311,Meadow Lake,US,2022-05-07 04:22:50,34.8014,-106.5436,73.13,18,7,4.21
312,Margate,GB,2022-05-07 04:22:51,51.3813,1.3862,54.88,84,100,3.0
313,Silver City,US,2022-05-07 04:22:51,32.7701,-108.2803,67.03,9,0,11.5
314,Koslan,RU,2022-05-07 04:23:52,63.4564,48.8989,43.21,88,62,9.04
315,Iralaya,HN,2022-05-07 04:23:52,15.0,-83.2333,79.77,84,41,10.6
316,Ponta Delgada,PT,2022-05-07 04:23:47,37.7333,-25.6667,64.51,94,75,4.61
317,Mnogovershinnyy,RU,2022-05-07 04:23:52,53.9353,139.9242,35.56,94,62,10.11
318,Cabo San Lucas,MX,2022-05-07 04:23:53,22.8909,-109.9124,74.52,69,0,12.48
319,Deputatskiy,RU,2022-05-07 04:23:53,69.3,139.9,27.18,80,88,3.13
320,Fort Nelson,CA,2022-05-07 04:23:53,58.8053,-122.7002,45.99,61,100,14.97
321,Sibenik,HR,2022-05-07 04:23:54,43.7272,15.9058,59.38,78,100,6.51
322,North Bend,US,2022-05-07 04:23:54,43.4065,-124.2243,52.92,96,100,11.5
323,Gondanglegi,ID,2022-05-07 04:23:55,-7.7479,112.0132,87.46,68,98,5.1
324,Kindu,CD,2022-05-07 04:23:55,-2.95,25.95,67.86,99,100,0.92
325,Black River,JM,2022-05-07 04:23:55,18.0264,-77.8487,76.73,82,2,3.96
326,Mount Isa,AU,2022-05-07 04:23:56,-20.7333,139.5,78.57,27,0,13.8
327,Antalya,TR,2022-05-07 04:23:56,36.7741,30.7178,64.09,44,0,14.97
328,Petrokhorion,GR,2022-05-07 04:23:56,41.1167,24.8333,55.92,75,25,4.52
329,Santa Isabel Do Rio Negro,BR,2022-05-07 04:23:57,-0.4139,-65.0192,73.27,100,100,2.71
330,Airai,TL,2022-05-07 04:23:57,-8.9266,125.4092,69.28,80,75,4.03
331,Sabang,ID,2022-05-07 04:23:58,5.8933,95.3214,83.35,73,100,18.28
332,Haileybury,CA,2022-05-07 04:23:58,47.449,-79.6373,37.98,60,0,5.37
333,Macon,US,2022-05-07 04:23:58,39.8667,-88.9668,52.88,93,100,21.85
334,Eyl,SO,2022-05-07 04:23:59,7.9803,49.8164,82.83,78,39,9.57
335,Mantua,IT,2022-05-07 04:23:59,45.1667,10.7833,54.99,90,100,1.01
336,Yuci,CN,2022-05-07 04:23:59,37.6803,112.7319,53.35,43,40,20.13
337,Paraiso,CR,2022-05-07 04:24:00,9.8383,-83.8656,68.88,100,87,0.74
338,San Ignacio,BZ,2022-05-07 04:24:00,17.1561,-89.0714,82.54,83,0,6.91
339,Guadalupe Y Calvo,MX,2022-05-07 04:24:00,26.1,-106.9667,52.38,39,0,4.32
340,Porto Velho,BR,2022-05-07 04:22:41,-8.7619,-63.9039,78.85,83,0,3.44
341,Mbanza-Ngungu,CD,2022-05-07 04:24:01,-5.25,14.8667,67.23,97,97,2.89
342,Raudeberg,NO,2022-05-07 04:24:01,61.9875,5.1352,39.87,90,99,12.62
343,Garissa,KE,2022-05-07 04:24:02,-0.4536,39.6401,77.32,74,44,11.74
344,Karpogory,RU,2022-05-07 04:21:11,64.0019,44.4451,42.08,92,43,7.38
345,Flinders,AU,2022-05-07 04:24:02,-34.5833,150.8552,66.18,49,9,15.99
346,Oleksandrivka,UA,2022-05-07 04:24:02,48.9634,32.2349,46.49,69,65,6.58
347,Torbat-E Jam,IR,2022-05-07 04:24:03,35.244,60.6225,80.58,25,100,4.29
348,Springfield,US,2022-05-07 04:20:33,37.2153,-93.2982,55.98,91,0,4.61
349,Bela,IN,2022-05-07 04:24:03,25.9333,81.9833,97.0,26,0,5.14
350,Todos Santos,MX,2022-05-07 04:24:04,23.45,-110.2167,67.95,76,0,6.87
351,Cabedelo,BR,2022-05-07 04:24:04,-6.9811,-34.8339,77.67,86,87,12.12
352,Sidi Ali,DZ,2022-05-07 04:24:04,36.0998,0.4206,58.24,65,0,2.57
353,Matara,LK,2022-05-07 04:24:05,5.9485,80.5353,86.83,70,64,11.92
354,Gimli,CA,2022-05-07 04:24:05,50.6336,-96.9907,41.02,87,100,8.05
355,Haicheng,CN,2022-05-07 04:24:06,40.8516,122.7475,62.35,15,12,17.43
356,Jian,CN,2022-05-07 04:24:06,27.1172,114.9793,80.71,64,100,5.19
357,Samarai,PG,2022-05-07 04:24:06,-10.6167,150.6667,84.7,72,71,12.82
358,Porosozero,RU,2022-05-07 04:24:07,62.7191,32.727,45.73,83,93,8.88
359,Ghanzi,BW,2022-05-07 04:25:07,-21.5667,21.7833,59.05,37,2,6.17
360,Novyy Urgal,RU,2022-05-07 04:25:07,51.0736,132.5642,45.07,55,74,7.43
361,The Valley,AI,2022-05-07 04:25:08,18.217,-63.0578,78.82,73,35,18.43
362,Knyaze-Volkonskoye,RU,2022-05-07 04:25:08,48.4642,135.4567,57.54,32,100,8.28
363,Kavaratti,IN,2022-05-07 04:25:09,10.5669,72.642,85.08,72,88,15.21
364,Mosquera,CO,2022-05-07 04:25:09,4.7059,-74.2302,57.29,82,75,3.44
365,Mercedes,AR,2022-05-07 04:25:09,-34.6515,-59.4307,57.04,90,0,6.78
366,Houlton,US,2022-05-07 04:25:10,46.1262,-67.8403,35.62,84,0,0.0
367,Vidim,RU,2022-05-07 04:25:10,56.4088,103.1106,63.46,31,76,10.8
368,Huarmey,PE,2022-05-07 04:25:11,-10.0681,-78.1522,65.05,88,8,6.02
369,Gornopravdinsk,RU,2022-05-07 04:22:10,60.05,69.9,29.86,74,41,11.36
370,Pierre,US,2022-05-07 04:20:43,44.3683,-100.351,62.85,72,75,18.41
371,Luderitz,NA,2022-05-07 04:25:11,-26.6481,15.1594,55.96,88,0,16.98
372,Hirara,JP,2022-05-07 04:25:12,24.8,125.2833,82.26,78,75,6.91
373,Ligayan,PH,2022-05-07 04:25:12,4.6533,119.4706,84.29,75,100,5.3
374,Alofi,NU,2022-05-07 04:25:12,-19.0595,-169.9187,78.69,94,76,3.44
375,Hualmay,PE,2022-05-07 04:25:13,-11.0964,-77.6139,64.72,88,4,5.12
376,Kavieng,PG,2022-05-07 04:25:13,-2.5744,150.7967,85.6,65,58,13.13
377,Dimitrovgrad,RU,2022-05-07 04:20:33,54.2139,49.6184,46.94,54,9,4.32
378,Nagato,JP,2022-05-07 04:25:14,34.3833,131.2,71.2,74,70,13.58
379,Vilcun,CL,2022-05-07 04:25:14,-38.65,-72.2333,45.34,95,79,2.13
380,The Pas,CA,2022-05-07 04:25:14,53.8251,-101.2541,50.02,81,0,13.8
381,Iracoubo,GF,2022-05-07 04:25:15,5.4802,-53.2011,76.59,91,100,6.06
382,Labuhan,ID,2022-05-07 04:25:15,-6.8844,112.2051,86.9,69,72,4.34
383,Mattru,SL,2022-05-07 04:25:16,7.6244,-11.8332,75.79,95,28,0.85
384,Bereda,ES,2022-05-07 04:25:16,43.2686,-7.5406,47.41,98,36,2.55
385,Touros,BR,2022-05-07 04:25:16,-5.1989,-35.4608,75.87,92,89,10.27
386,Vilhena,BR,2022-05-07 04:25:17,-12.7406,-60.1458,65.61,74,0,3.04
387,Kongolo,CD,2022-05-07 04:25:17,-5.3833,27.0,68.09,91,99,2.15
388,Carinhanha,BR,2022-05-07 04:25:18,-14.3047,-43.765,80.11,51,90,9.04
389,Sur,OM,2022-05-07 04:25:18,22.5667,59.5289,88.11,43,0,6.4
390,Poya,NC,2022-05-07 04:25:18,-21.35,165.15,79.56,59,22,8.66
391,Amga,RU,2022-05-07 04:25:19,60.8953,131.9608,42.49,62,87,10.83
392,Juegang,CN,2022-05-07 04:25:19,32.3174,121.1855,76.98,84,87,13.6
393,Portland,US,2022-05-07 04:24:50,45.5234,-122.6762,52.63,90,100,7.0
394,Alekseyevsk,RU,2022-05-07 04:25:19,57.8406,108.3492,57.69,37,36,10.36
395,Ganzhou,CN,2022-05-07 04:25:20,28.8184,115.4327,80.08,64,100,2.35
396,Songea,TZ,2022-05-07 04:25:20,-10.6833,35.65,62.74,89,99,0.96
397,Kaseda,JP,2022-05-07 04:25:21,31.4167,130.3167,71.87,77,34,3.71
398,Yumen,CN,2022-05-07 04:25:21,40.2833,97.2,66.33,11,100,16.49
399,Saiha,IN,2022-05-07 04:25:22,22.4833,92.9667,90.9,38,20,3.15
400,Wainwright,CA,2022-05-07 04:25:22,52.839,-110.8572,45.34,89,100,4.79
401,Chara,RU,2022-05-07 04:25:22,56.9064,118.2631,43.34,48,21,4.79
402,Guadix,ES,2022-05-07 04:25:23,37.2993,-3.1392,54.3,38,6,3.6
403,Davila,PH,2022-05-07 04:25:23,18.4726,120.5763,89.58,66,85,5.68
404,Almeirim,BR,2022-05-07 04:25:23,-1.5233,-52.5817,73.44,98,100,2.39
405,Chipinge,ZW,2022-05-07 04:25:24,-20.1883,32.6236,55.2,65,0,2.77
406,Buin,CL,2022-05-07 04:26:24,-33.7333,-70.75,63.05,52,0,2.86
407,Egvekinot,RU,2022-05-07 04:26:25,66.3167,-179.1667,26.35,97,100,10.58
408,Vostok,RU,2022-05-07 04:26:25,46.4856,135.8833,41.45,83,100,4.23
409,Ayan,RU,2022-05-07 04:26:25,56.45,138.1667,41.14,56,100,11.88
410,Okhotsk,RU,2022-05-07 04:26:26,59.3833,143.3,37.11,77,100,8.68
411,Pyinmana,MM,2022-05-07 04:26:26,19.7333,96.2167,95.16,43,8,4.14
412,Oranjemund,NA,2022-05-07 04:26:26,-28.55,16.4333,57.0,90,100,15.1
413,Darhan,MN,2022-05-07 04:26:27,49.4867,105.9228,45.54,77,100,11.3
414,Kudahuvadhoo,MV,2022-05-07 04:26:27,2.6708,72.8944,84.2,76,90,13.8
415,San Rafael,AR,2022-05-07 04:26:28,-34.6177,-68.3301,58.59,42,0,8.93
416,Melo,UY,2022-05-07 04:26:28,-32.3667,-54.1833,54.46,88,8,1.83
417,Winneba,GH,2022-05-07 04:26:28,5.3511,-0.6231,75.52,85,99,4.09
418,San Patricio,US,2022-05-07 04:26:29,28.017,-97.5169,80.49,80,9,12.59
419,Santa Vitoria Do Palmar,BR,2022-05-07 04:26:29,-33.5189,-53.3681,56.28,88,0,3.51
420,La Ronge,CA,2022-05-07 04:26:29,55.1001,-105.2842,46.65,76,75,12.66
421,Melito Di Porto Salvo,IT,2022-05-07 04:26:30,37.9222,15.7714,62.15,82,56,3.44
422,Adrar,MR,2022-05-07 04:26:30,20.5022,-10.0711,79.77,14,0,9.42
423,Honiara,SB,2022-05-07 04:26:30,-9.4333,159.95,86.0,71,79,7.63
424,Norman Wells,CA,2022-05-07 04:26:31,65.282,-126.8329,42.84,56,100,4.61
425,Midland,US,2022-05-07 04:23:12,31.9974,-102.0779,81.63,10,0,0.0
426,San Andres,CO,2022-05-07 04:26:31,12.5847,-81.7006,82.42,83,40,8.05
427,Dryden,CA,2022-05-07 04:24:58,49.7833,-92.7503,52.09,37,0,14.97
428,Kysyl-Syr,RU,2022-05-07 04:26:32,63.8986,122.7617,39.29,80,100,6.73
429,Ulaangom,MN,2022-05-07 04:26:32,49.9811,92.0667,62.08,26,1,4.85
430,Fortuna,US,2022-05-07 04:26:32,40.5982,-124.1573,55.92,89,100,1.99
431,Folldal,NO,2022-05-07 04:26:33,62.1325,9.9968,33.4,92,96,5.97
432,Medeiros Neto,BR,2022-05-07 04:26:33,-17.3739,-40.2206,71.15,95,97,7.09
433,Ust-Tsilma,RU,2022-05-07 04:26:33,65.441,52.1498,36.55,97,100,5.95
434,Kattivakkam,IN,2022-05-07 04:26:34,13.2167,80.3167,91.49,73,44,7.02
435,Seynod,FR,2022-05-07 04:26:34,45.8855,6.0883,53.74,93,20,0.0
436,Brae,GB,2022-05-07 04:26:35,60.3964,-1.353,41.81,63,38,10.16
437,Mackay,AU,2022-05-07 04:26:35,-21.15,149.2,81.68,78,93,14.97
438,Bandarbeyla,SO,2022-05-07 04:26:35,9.4942,50.8122,83.57,76,37,14.25
439,Waipawa,NZ,2022-05-07 04:26:36,-41.4122,175.5153,63.55,60,0,4.59
440,Ouahigouya,BF,2022-05-07 04:26:36,13.5828,-2.4216,88.11,30,94,7.34
441,Montgomery,US,2022-05-07 04:21:53,39.1501,-77.1997,53.13,96,100,5.99
442,Asau,RO,2022-05-07 04:26:37,46.4333,26.4,47.32,69,94,2.98
443,Natal,BR,2022-05-07 04:26:12,-5.795,-35.2094,75.85,100,75,5.75
444,Coahuayana,MX,2022-05-07 04:26:37,18.7333,-103.6833,71.46,88,6,0.29
445,Christchurch,NZ,2022-05-07 04:25:31,-43.5333,172.6333,65.48,76,46,10.36
446,Haines Junction,CA,2022-05-07 04:26:38,60.7522,-137.5108,44.55,39,100,8.05
447,Dawlatabad,AF,2022-05-07 04:26:38,36.4141,64.9053,86.65,26,1,12.53
448,Broome,US,2022-05-07 04:26:38,42.2506,-75.833,52.63,90,40,6.91
449,Saint-Leu,RE,2022-05-07 04:26:39,-21.15,55.2833,75.31,71,56,1.3
450,Ahar,IR,2022-05-07 04:26:39,38.4774,47.0699,49.32,80,45,5.44
451,Murgab,TM,2022-05-07 04:26:39,37.4966,61.9714,84.07,42,0,9.22
452,Wenzhou,CN,2022-05-07 04:26:40,27.9994,120.6668,83.28,45,99,4.7
453,Tezu,IN,2022-05-07 04:27:40,27.9167,96.1667,91.45,39,5,4.81
454,Cap-Aux-Meules,CA,2022-05-07 04:27:40,47.3821,-61.8597,35.62,80,16,9.22
455,Grindavik,IS,2022-05-07 04:27:41,63.8424,-22.4338,39.67,75,75,11.5
456,Muzaffarabad,PK,2022-05-07 04:27:41,34.37,73.4711,84.02,34,0,2.71
457,Ghizela,RO,2022-05-07 04:27:42,45.8242,21.7372,54.61,89,100,4.43
458,Tazovskiy,RU,2022-05-07 04:27:42,67.4667,78.7,14.68,90,99,17.29
459,Takoradi,GH,2022-05-07 04:27:42,4.8845,-1.7554,77.18,85,100,4.27
460,Towada,JP,2022-05-07 04:27:43,40.6127,141.2067,78.48,38,86,7.81
461,Doha,QA,2022-05-07 04:27:43,25.2867,51.5333,88.11,58,97,11.5
462,Rocha,UY,2022-05-07 04:27:43,-34.4833,-54.3333,54.21,89,0,2.64
463,Kijang,KR,2022-05-07 04:27:44,35.2442,129.2139,80.33,47,77,6.08
464,Tautira,PF,2022-05-07 04:27:44,-17.7333,-149.15,81.03,77,34,4.99
465,Moldova Noua,RO,2022-05-07 04:27:44,44.7375,21.6669,51.84,74,100,7.05
466,Bolitoc,PH,2022-05-07 04:27:45,15.7395,119.8769,89.92,59,49,10.76
467,Kiruna,SE,2022-05-07 04:27:45,67.8557,20.2251,38.32,60,20,20.71
468,Vinnytsya,UA,2022-05-07 04:27:46,49.2328,28.481,47.55,65,100,6.91
469,Strathmore,CA,2022-05-07 04:27:46,51.0501,-113.3852,53.01,27,28,8.05
470,Zhigansk,RU,2022-05-07 04:27:46,66.7697,123.3711,28.92,61,84,7.96
471,Leningradskiy,RU,2022-05-07 04:27:47,69.3833,178.4167,24.3,94,100,6.04
472,Seminole,US,2022-05-07 04:27:47,28.7086,-81.2081,80.06,80,0,10.36
473,Upata,VE,2022-05-07 04:27:48,8.0086,-62.3989,74.19,93,100,1.72
474,Byron Bay,AU,2022-05-07 04:27:48,-28.65,153.6167,69.69,94,100,8.7
475,Merauke,ID,2022-05-07 04:27:48,-8.4667,140.3333,83.5,78,23,12.66
476,Pathein,MM,2022-05-07 04:27:49,16.7833,94.7333,88.02,59,99,10.76
477,Boca Do Acre,BR,2022-05-07 04:27:49,-8.7522,-67.3978,76.21,78,100,2.59
478,Wattegama,LK,2022-05-07 04:27:49,6.7989,81.4808,88.88,61,33,1.99
479,Williston,US,2022-05-07 04:27:23,48.147,-103.618,64.31,41,36,1.01
480,Pimentel,PE,2022-05-07 04:27:50,-6.8367,-79.9342,64.99,87,56,12.19
481,Hearst,CA,2022-05-07 04:27:50,49.6835,-83.6665,35.85,64,38,5.19
482,Kortenaken,BE,2022-05-07 04:27:50,50.9004,5.051,54.75,86,100,4.61
483,Lucapa,AO,2022-05-07 04:27:51,-8.4192,20.7447,67.08,80,99,1.79
484,Adre,TD,2022-05-07 04:27:51,13.4667,22.2,77.68,15,36,11.72
485,Suba,PH,2022-05-07 04:27:52,10.8438,121.0102,85.26,67,23,3.62
486,San Francisco,US,2022-05-07 04:27:08,37.7749,-122.4194,62.76,92,100,10.36
487,Houma,US,2022-05-07 04:27:52,29.5958,-90.7195,75.2,91,0,4.61
488,Beringovskiy,RU,2022-05-07 04:27:52,63.05,179.3167,34.21,86,84,5.17
489,Kachug,RU,2022-05-07 04:27:53,53.9606,105.8817,61.97,27,24,4.16
490,Lufilufi,WS,2022-05-07 04:27:53,-13.8745,-171.5986,87.58,73,15,7.43
491,Kilindoni,TZ,2022-05-07 04:27:53,-7.9139,39.6668,79.81,77,65,15.7
492,Changli,CN,2022-05-07 04:27:54,39.7042,119.1506,63.45,18,99,8.46
493,Fort-Shevchenko,KZ,2022-05-07 04:27:54,44.5086,50.263,56.41,74,82,23.29
494,Sangar,RU,2022-05-07 04:27:55,63.9242,127.4739,34.48,94,99,8.23
495,Mehriz,IR,2022-05-07 04:27:55,31.5917,54.4318,68.5,25,82,8.1
496,Ashington,GB,2022-05-07 04:27:55,50.9331,-0.3909,55.62,86,99,4.47
497,Urumqi,CN,2022-05-07 04:27:56,43.801,87.6005,67.15,60,0,4.47
498,Innisfail,AU,2022-05-07 04:27:56,-17.5333,146.0333,81.03,74,89,9.75
499,Lamu,KE,2022-05-07 04:27:56,-2.2717,40.902,73.62,84,84,13.73
500,Henderson,US,2022-05-07 04:23:07,36.0397,-114.9819,92.64,12,0,18.41
501,Yerbogachen,RU,2022-05-07 04:27:57,61.2767,108.0108,52.07,56,69,11.65
502,Maralal,KE,2022-05-07 04:28:57,1.0968,36.698,58.3,85,64,3.6
503,Teguise,ES,2022-05-07 04:28:58,29.0605,-13.564,62.82,77,0,14.97
504,Matay,EG,2022-05-07 04:28:58,28.419,30.7792,62.01,53,10,6.4
505,Najran,SA,2022-05-07 04:28:58,17.4924,44.1277,77.65,34,28,2.44
506,Dilla,ET,2022-05-07 04:28:59,6.41,38.31,63.57,81,88,2.93
507,Kloulklubed,PW,2022-05-07 04:28:59,7.0419,134.2556,82.9,80,84,17.36
508,Sinnamary,GF,2022-05-07 04:28:59,5.3833,-52.95,77.09,89,100,6.98
509,Ucluelet,CA,2022-05-07 04:24:54,48.9329,-125.5528,49.08,82,100,7.2
510,Ciudad Bolivar,VE,2022-05-07 04:29:00,8.1222,-63.5497,76.68,85,100,3.87
511,Tucuman,AR,2022-05-07 04:27:12,-26.8241,-65.2226,55.4,94,49,6.91
512,Cairns,AU,2022-05-07 04:29:00,-16.9167,145.7667,91.06,67,59,16.11
513,Guilin,CN,2022-05-07 04:29:01,25.2819,110.2864,69.91,85,99,1.99
514,Kristiinankaupunki,FI,2022-05-07 04:29:01,62.2743,21.376,42.12,88,100,13.82
515,Aklavik,CA,2022-05-07 04:29:02,68.2191,-135.0107,31.19,86,100,4.99
516,Rawson,AR,2022-05-07 04:29:02,-43.3002,-65.1023,62.4,43,88,18.7
517,Namibe,AO,2022-05-07 04:26:20,-15.1961,12.1522,73.63,67,0,3.67
518,Pangnirtung,CA,2022-05-07 04:29:02,66.1451,-65.7125,7.79,89,95,6.26
519,Colares,PT,2022-05-07 04:29:03,38.7992,-9.4469,61.79,60,94,11.99
520,Birigui,BR,2022-05-07 04:29:03,-21.2886,-50.34,57.04,85,0,8.08
521,Mamlyutka,KZ,2022-05-07 04:29:04,54.9375,68.5394,44.62,42,1,15.86
522,Broken Hill,AU,2022-05-07 04:24:23,-31.95,141.4333,60.51,41,15,10.36
523,Lerwick,GB,2022-05-07 04:29:04,60.1545,-1.1494,37.4,67,13,10.11
524,Tual,ID,2022-05-07 04:29:04,-5.6667,132.75,85.33,70,92,19.08
525,Flin Flon,CA,2022-05-07 04:24:54,54.7682,-101.865,48.65,92,94,12.8
526,Lozova,UA,2022-05-07 04:25:31,48.8894,36.3176,45.32,56,3,8.57
527,Mozelos,PT,2022-05-07 04:29:05,41.8677,-8.3978,57.88,63,7,4.59
528,Port Macquarie,AU,2022-05-07 04:29:05,-31.4333,152.9167,65.89,71,99,5.08
529,Srandakan,ID,2022-05-07 04:29:06,-7.9386,110.2506,87.03,69,80,9.19
530,Pitimbu,BR,2022-05-07 04:29:06,-7.4706,-34.8086,73.99,86,43,11.14
531,Mpika,ZM,2022-05-07 04:29:06,-11.8343,31.4529,55.74,97,39,4.72
532,Beira,MZ,2022-05-07 04:26:56,-19.8436,34.8389,64.49,94,20,3.44
533,Selikhino,RU,2022-05-07 04:29:07,50.3672,137.4996,52.25,42,58,5.14
534,Bilibino,RU,2022-05-07 04:29:07,68.0546,166.4372,33.58,98,100,5.39
535,Salto,UY,2022-05-07 04:29:08,-31.3833,-57.9667,56.88,100,93,4.65
536,Kenai,US,2022-05-07 04:29:08,60.5544,-151.2583,50.09,81,0,11.5
537,Miles City,US,2022-05-07 04:29:08,46.4083,-105.8406,61.77,48,0,8.05
538,Tocopilla,CL,2022-05-07 04:29:09,-22.092,-70.1979,63.0,80,14,7.0
539,Bastrop,US,2022-05-07 04:27:40,32.7562,-91.8724,64.08,92,0,6.6
540,Kisangani,CD,2022-05-07 04:29:09,0.5167,25.2,67.78,99,75,0.87
541,Kemlya,RU,2022-05-07 04:29:10,54.6963,45.2424,44.69,54,7,6.91
542,Mahajanga,MG,2022-05-07 04:29:11,-15.7167,46.3167,73.42,94,20,3.44
543,Acapulco,MX,2022-05-07 04:24:59,16.8634,-99.8901,78.62,83,75,5.75
544,Paranapanema,BR,2022-05-07 04:29:11,-23.3886,-48.7228,53.02,98,7,6.26
545,Peniche,PT,2022-05-07 04:29:12,39.3558,-9.3811,53.46,95,84,4.21
546,Awbari,LY,2022-05-07 04:29:12,26.5921,12.7805,73.09,22,100,7.85
547,Kabul,AF,2022-05-07 04:29:12,34.5,69.4167,69.62,24,0,5.12
548,Placido De Castro,BR,2022-05-07 04:30:13,-10.3353,-67.1856,70.3,82,8,2.28
549,Ardakan,IR,2022-05-07 04:28:17,32.31,54.0175,75.58,29,81,5.93
550,Seddon,AU,2022-05-07 04:30:13,-37.8068,144.8916,60.08,78,75,23.02
551,Pochutla,MX,2022-05-07 04:30:14,15.7432,-96.4661,78.82,65,0,1.57
552,Cayenne,GF,2022-05-07 04:26:14,4.9333,-52.3333,77.09,1,75,0.0
553,Camabatela,AO,2022-05-07 04:30:14,-8.1881,15.375,62.49,82,92,1.86
554,Okha,RU,2022-05-07 04:30:15,53.5739,142.9478,37.56,85,70,12.88
555,Mandali,IQ,2022-05-07 04:30:15,33.7499,45.5541,77.95,18,0,8.66
556,Prince Rupert,CA,2022-05-07 04:25:35,54.3161,-130.3201,46.09,74,0,13.8
557,Shetpe,KZ,2022-05-07 04:30:16,44.1667,52.1167,58.51,74,100,18.32
558,Santa Marta,CO,2022-05-07 04:30:16,11.2408,-74.199,80.89,82,40,6.91
559,Buenos Aires,AR,2022-05-07 04:26:50,-34.6132,-58.3772,64.13,89,0,8.05
560,Uribia,CO,2022-05-07 04:30:17,11.7139,-72.266,80.37,75,99,10.65
561,Snyder,US,2022-05-07 04:30:17,32.7179,-100.9176,75.54,22,0,6.91
562,Ketchikan,US,2022-05-07 04:30:18,55.3422,-131.6461,46.38,76,40,5.75
563,Ust-Maya,RU,2022-05-07 04:30:18,60.4167,134.5333,44.55,53,100,11.79
564,Bonfim,BR,2022-05-07 04:30:19,3.0833,-59.95,78.22,83,100,2.19
565,Ewa Beach,US,2022-05-07 04:30:19,21.3156,-158.0072,78.75,64,0,16.11
566,Quang Ngai,VN,2022-05-07 04:27:24,15.1167,108.8,85.93,66,100,4.29
567,Isa Khel,AF,2022-05-07 04:30:20,36.6702,68.8443,86.31,28,0,2.73
